R_fighter,B_fighter,Winner,date,R_odds,B_odds,R_wins,R_losses,R_draw,B_wins,B_losses,B_draw,R_age,B_age,R_Height_cms,B_Height_cms,R_Reach_cms,B_Reach_cms,R_Stance,B_Stance,weight_class,title_bout,win_by,last_round,R_avg_SIG_STR_pct,B_avg_SIG_STR_pct,R_avg_SUB_ATT,B_avg_SUB_ATT,R_avg_TD_pct,B_avg_TD_pct,event
Jorge Masvidal,Anderson Silva,Jorge Masvidal,2016-09-17,-200,170,14,3,0,14,4,0,31,25,191,183,180,175,Southpaw,Southpaw,Middleweight,False,KO/TKO,5,42.05681167976538,30.306923755448743,3.1582840160402323,3.995200677249645,49.10509376987764,35.01144494644478,UFC 264
Francis Ngannou,Islam Makhachev,Francis Ngannou,2022-02-09,-200,170,24,2,0,20,4,0,25,36,188,181,199,202,Orthodox,Orthodox,Welterweight,False,Submission,4,56.009094277140285,50.13349293008324,2.4724014066365982,0.8132219589904137,25.145576618734758,37.61423770536325,UFC 213
Colby Covington,Alexander Volkanovski,Alexander Volkanovski,2021-06-28,-200,170,20,2,0,11,1,0,32,37,191,177,177,193,Orthodox,Orthodox,Lightweight,False,Decision - Split,3,61.50650413566785,35.569940422083036,2.176455841109953,1.7567249970824732,56.29844765352503,42.00361536365383,UFC 260
Aljamain Sterling,Georges St-Pierre,Georges St-Pierre,2023-12-10,150,-180,23,5,0,19,3,0,33,26,187,172,207,183,Southpaw,Switch,Lightweight,False,KO/TKO,1,64.10444895577294,43.44994257629789,2.615834292988683,3.523403752621764,59.45109619061363,46.10035849073468,UFC 257
Kamaru Usman,Tony Ferguson,Tony Ferguson,2021-11-17,-200,170,15,5,0,16,5,0,26,28,191,170,207,208,Switch,Orthodox,Heavyweight,False,Decision - Unanimous,4,52.45813000870622,43.513697165133834,2.9842888629035635,1.911098713673156,23.03391726046595,35.25327211165301,UFC 223
Jamahal Hill,Ciryl Gane,Ciryl Gane,2017-08-25,150,-180,13,3,0,15,2,0,26,32,193,175,187,190,Southpaw,Southpaw,Heavyweight,False,Decision - Unanimous,4,50.61940043663769,47.137589644420146,0.01699575119009289,1.8273334889008637,26.011110829771543,27.404854474227783,UFC 200
Alex Pereira,Colby Covington,Alex Pereira,2019-08-22,-200,170,19,3,0,22,2,0,31,36,191,189,186,174,Southpaw,Orthodox,Welterweight,False,Decision - Split,2,63.84817784324848,57.52322287692371,0.5461511749102654,2.6883050676391216,53.971024467563666,55.686295127765696,UFC 203
Conor McGregor,Colby Covington,Colby Covington,2021-11-10,-200,170,13,4,0,22,4,0,31,30,195,173,181,190,Orthodox,Southpaw,Heavyweight,False,Submission,2,62.22586897668587,57.127393125297814,1.0773093823787407,1.8730766269628876,50.87776790426761,33.12467975317884,UFC 267
Nate Diaz,Israel Adesanya,Nate Diaz,2020-07-22,-200,170,23,4,0,11,5,0,35,29,181,171,180,207,Switch,Southpaw,Middleweight,False,Decision - Split,2,52.328112879724436,45.71778807578424,1.836168249288046,2.5613882129819556,25.42130507471445,60.92574062385373,UFC 249
Khabib Nurmagomedov,Justin Gaethje,Khabib Nurmagomedov,2017-12-27,-200,170,12,3,0,25,4,0,28,32,181,185,205,195,Southpaw,Switch,Middleweight,False,Decision - Unanimous,4,30.933903508731728,62.29556738956887,3.6147175779298064,2.4269300246755483,34.14857728247481,46.227820005587034,UFC 217
Leon Edwards,Max Holloway,Max Holloway,2022-05-01,-200,170,25,0,0,18,3,0,37,34,180,190,171,173,Southpaw,Switch,Middleweight,False,Decision - Split,2,41.372194460183024,63.276137096605666,1.5538518404731523,1.1307625893977753,56.465676286314235,24.19240107578482,UFC 239
Ciryl Gane,Nate Diaz,Nate Diaz,2023-04-26,150,-180,21,0,0,16,2,0,25,34,181,179,200,201,Orthodox,Switch,Light Heavyweight,False,Decision - Unanimous,1,42.72596420319695,41.3936320809727,1.65680554933875,3.123529672464993,27.135601606638964,67.18362431477954,UFC 286
Israel Adesanya,Alex Pereira,Alex Pereira,2019-07-04,150,-180,22,3,0,14,3,0,38,36,171,178,174,174,Orthodox,Southpaw,Heavyweight,False,Decision - Unanimous,4,60.18554902918671,40.536723916690434,3.7150900423982285,3.2418263890806744,27.03843864623873,31.29288185375423,UFC 294
Kamaru Usman,Daniel Cormier,Daniel Cormier,2018-04-21,150,-180,24,0,0,25,0,0,36,35,179,177,205,186,Switch,Switch,Welterweight,False,Decision - Split,3,58.31160694439414,47.46302038559485,0.4687412967697524,3.778338463840734,20.229938201067625,26.932846177284176,UFC 217
Belal Muhammad,Gilbert Burns,Gilbert Burns,2021-06-22,-200,170,17,4,0,20,2,0,34,34,188,184,175,175,Switch,Switch,Heavyweight,False,Decision - Split,4,49.143215063938705,55.613490351416644,2.935186953540292,1.650378340461765,31.393213554410515,38.293547794261265,UFC 274
Michael Chandler,Justin Gaethje,Michael Chandler,2015-08-09,150,-180,24,2,0,20,1,0,26,35,182,185,173,172,Switch,Southpaw,Welterweight,False,Decision - Unanimous,5,54.34857084827284,44.43672912307766,0.6894602428468857,1.630033627930929,25.829470797450497,31.614078622237678,UFC 247
Colby Covington,Leon Edwards,Colby Covington,2020-05-12,-200,170,24,3,0,21,5,0,36,26,180,172,180,201,Switch,Switch,Middleweight,False,Decision - Unanimous,2,59.06223824416361,61.031760614130434,0.8901372399275544,3.5402757757720558,24.330967933610218,34.935780470726485,UFC 244
Gilbert Burns,Georges St-Pierre,Georges St-Pierre,2016-04-22,150,-180,14,4,0,12,0,0,26,33,171,173,189,201,Orthodox,Switch,Heavyweight,False,Decision - Split,3,39.651361692983954,53.486649921866956,2.9072380893200274,1.9219141864897433,21.59050752804352,40.23670563528695,UFC 241
Daniel Cormier,Jon Jones,Daniel Cormier,2019-03-14,-200,170,17,4,0,15,2,0,35,26,193,175,171,172,Orthodox,Switch,Heavyweight,False,KO/TKO,1,49.42371514847781,58.69898199048883,2.856936202913388,1.6163745933448945,44.29904575973595,67.68381780341767,UFC 254
Aljamain Sterling,Anderson Silva,Aljamain Sterling,2023-12-20,-200,170,23,4,0,14,3,0,38,35,177,180,182,194,Southpaw,Orthodox,Welterweight,False,Decision - Split,2,41.393496724632456,51.146283396957095,1.4676791175582968,0.43500609734678175,56.97436960221722,34.70348091550391,UFC 226
Dustin Poirier,Khabib Nurmagomedov,Khabib Nurmagomedov,2016-07-19,150,-180,17,2,0,19,1,0,27,25,188,170,178,180,Southpaw,Southpaw,Middleweight,True,Submission,4,52.59185010315868,51.0859088736681,2.599610807124043,2.9824162250440516,32.59566109792791,67.91156812933664,UFC 288
Daniel Cormier,Aljamain Sterling,Daniel Cormier,2014-08-24,-200,170,10,3,0,15,3,0,25,31,179,182,196,191,Switch,Orthodox,Heavyweight,True,Decision - Unanimous,1,51.62853493427777,55.13020265627812,0.7439478006309179,2.1999316429156064,35.194820392077446,27.395919133352095,UFC 236
Justin Gaethje,Ciryl Gane,Ciryl Gane,2016-11-06,-200,170,10,0,0,24,4,0,35,38,178,195,177,178,Switch,Southpaw,Light Heavyweight,False,Decision - Split,1,33.32692042239301,54.75815606205228,1.4828386619510767,3.255456430361822,67.52082099181574,41.86813293510799,UFC 249
Daniel Cormier,Jamahal Hill,Jamahal Hill,2015-03-26,150,-180,24,0,0,21,3,0,38,32,174,185,178,173,Switch,Southpaw,Heavyweight,False,Decision - Split,5,34.39875176770549,32.26150683656868,0.9797537993607044,0.8620554036664325,33.41783919987768,27.50860484993272,UFC 201
Jorge Masvidal,Gilbert Burns,Jorge Masvidal,2020-09-30,150,-180,13,0,0,21,3,0,33,33,195,193,176,173,Switch,Southpaw,Heavyweight,False,KO/TKO,1,35.33244400347902,45.82839664314526,0.5030886374423442,0.7848081843285848,44.93281499487178,21.092881529828183,UFC 203
Leon Edwards,Gilbert Burns,Leon Edwards,2023-11-21,-200,170,13,4,0,24,5,0,32,31,186,172,208,204,Switch,Switch,Middleweight,False,KO/TKO,3,58.65569503623289,45.23913800629629,0.8079489710407932,3.194295996938569,21.404423664737376,45.127968614278075,UFC 208
Michael Chandler,Conor McGregor,Conor McGregor,2022-10-03,150,-180,14,4,0,24,5,0,28,32,193,185,204,170,Switch,Southpaw,Heavyweight,False,Decision - Unanimous,1,32.89945173965863,55.9568972318394,3.622497204919592,2.128981850852602,48.72724576062423,56.63407570553046,UFC 257
Islam Makhachev,Israel Adesanya,Islam Makhachev,2015-12-31,150,-180,25,2,0,24,0,0,35,30,179,194,176,172,Switch,Orthodox,Heavyweight,False,KO/TKO,1,39.48248530820455,39.57329919873126,2.7779856700978844,1.9836603422145918,63.53085496921109,22.516643095450295,UFC 239
Leon Edwards,Georges St-Pierre,Leon Edwards,2018-09-06,150,-180,21,2,0,21,0,0,31,31,183,194,187,201,Switch,Southpaw,Light Heavyweight,False,Decision - Unanimous,2,57.08498702292956,55.23834144535033,3.370831216088504,3.8565688132322573,64.54284140734929,67.92724005115633,UFC 219
Leon Edwards,Khabib Nurmagomedov,Khabib Nurmagomedov,2017-06-18,150,-180,22,4,0,22,3,0,34,27,192,189,200,195,Switch,Orthodox,Middleweight,False,KO/TKO,2,48.46749516843185,61.58644517119673,1.1326201191319667,1.8095712756706628,34.32794474236481,49.03735982672022,UFC 264
Gilbert Burns,Anderson Silva,Anderson Silva,2018-07-03,-200,170,16,5,0,20,2,0,32,37,181,183,203,187,Switch,Southpaw,Welterweight,False,KO/TKO,4,33.6682427768762,50.388100259483465,0.06889626464298404,2.667028849903245,33.47843250067971,45.32148982543171,UFC 270
Charles Oliveira,Max Holloway,Max Holloway,2016-07-02,-200,170,16,4,0,17,1,0,28,31,173,178,180,207,Southpaw,Switch,Middleweight,False,Submission,1,44.02104715686648,30.338970406404982,1.9030372015900223,0.393404805578744,62.22433309362274,25.225044903362264,UFC 234
Leon Edwards,Francis Ngannou,Leon Edwards,2014-05-28,-200,170,23,1,0,15,5,0,31,31,183,173,195,175,Switch,Switch,Lightweight,False,Decision - Split,3,43.66703019714155,39.82210476330969,2.3120857922021183,2.844213815410134,67.06534602114019,52.3126127137612,UFC 232
Jorge Masvidal,Kamaru Usman,Kamaru Usman,2023-06-25,-200,170,16,3,0,16,2,0,31,33,183,171,174,173,Southpaw,Switch,Middleweight,False,Submission,4,52.09863700055554,40.28542729432336,3.3442165300420448,3.2431734774497025,23.426405829519524,32.93079596251111,UFC 298
Colby Covington,Tony Ferguson,Tony Ferguson,2017-08-18,150,-180,13,2,0,18,4,0,36,34,194,195,189,196,Switch,Orthodox,Middleweight,False,Decision - Unanimous,5,32.096312804216275,61.10669723034128,1.6085051844325133,0.06936067574900084,47.30486626262844,37.60457485561193,UFC 292
Jamahal Hill,Khabib Nurmagomedov,Jamahal Hill,2019-01-26,150,-180,21,3,0,24,2,0,27,29,171,170,208,191,Switch,Switch,Welterweight,True,KO/TKO,1,62.760631684434586,40.50700253770943,1.1310841174632853,3.781144758811127,28.738145309026045,61.07484158854906,UFC 270
Tony Ferguson,Sean O'Malley,Tony Ferguson,2018-12-24,-200,170,14,1,0,21,1,0,37,33,175,178,201,188,Switch,Southpaw,Light Heavyweight,False,Submission,3,36.649785740559885,58.031073218353036,1.9867592736465776,2.9885280809463435,35.74107973533796,51.54649596200006,UFC 211
Michael Chandler,Colby Covington,Michael Chandler,2022-09-27,-200,170,22,1,0,25,2,0,38,32,189,195,178,181,Southpaw,Orthodox,Heavyweight,False,Decision - Unanimous,4,49.05794340779417,49.24841269012802,1.716979257747453,1.7770839844352366,52.22472533032648,45.24627364013448,UFC 292
Colby Covington,Sean O'Malley,Sean O'Malley,2022-08-14,150,-180,24,3,0,13,1,0,37,28,171,175,205,193,Southpaw,Southpaw,Welterweight,False,Decision - Split,3,60.03918761008245,36.175931202193404,0.12540298644121783,2.8433644547077166,22.137484157174157,32.33401074522117,UFC 204
Francis Ngannou,Dustin Poirier,Francis Ngannou,2016-06-17,-200,170,21,5,0,18,2,0,25,27,180,193,194,189,Switch,Switch,Middleweight,False,Decision - Split,4,64.75881309505459,62.12951829932572,3.5583061015368047,0.5943781812066562,64.47185136814508,43.6089133627747,UFC 292
Max Holloway,Jorge Masvidal,Jorge Masvidal,2014-03-23,150,-180,13,4,0,21,1,0,28,33,185,173,182,202,Switch,Orthodox,Light Heavyweight,False,KO/TKO,5,43.232383061164604,58.70758885999358,0.6420379814821544,1.1025722816724834,64.72960260677456,55.105365558505966,UFC 295
Max Holloway,Tony Ferguson,Max Holloway,2020-06-30,-200,170,17,2,0,20,1,0,27,29,190,172,173,177,Switch,Orthodox,Middleweight,False,Submission,1,45.49325829986958,50.39061105147065,3.5685507031001955,2.263641162107074,69.6372951203965,59.71527266328004,UFC 218
Islam Makhachev,Nate Diaz,Islam Makhachev,2016-10-12,150,-180,19,0,0,12,1,0,36,27,192,177,205,177,Orthodox,Southpaw,Light Heavyweight,False,Decision - Unanimous,4,40.531458029761886,42.36512085428383,1.5419851644703608,1.8718036408996572,55.77187002194584,61.737019402762606,UFC 281
Tom Aspinall,Leon Edwards,Leon Edwards,2017-12-25,-200,170,25,5,0,17,3,0,36,31,193,173,189,193,Orthodox,Switch,Lightweight,False,Decision - Split,1,54.343540134335925,36.92683986273146,2.2770704904617434,1.9562265689870504,22.279653414379922,38.513029461082,UFC 257
Alexander Volkanovski,Leon Edwards,Leon Edwards,2022-10-12,-200,170,12,0,0,12,1,0,32,32,180,190,174,208,Switch,Switch,Lightweight,False,KO/TKO,2,63.76934642621556,61.0889698612865,0.5732870156000827,0.8544387353770784,32.051671138251976,46.101451491344996,UFC 200
Ciryl Gane,Israel Adesanya,Ciryl Gane,2016-01-30,150,-180,17,3,0,15,2,0,33,28,185,173,179,178,Orthodox,Southpaw,Welterweight,False,Decision - Unanimous,2,30.916900203976866,58.50022346957162,2.0963491224317377,1.9642412275683059,50.121222595565,65.71704612529595,UFC 286
Israel Adesanya,Alex Pereira,Israel Adesanya,2015-01-10,-200,170,19,0,0,12,2,0,38,38,193,176,175,188,Southpaw,Switch,Welterweight,False,Decision - Split,4,53.88191048143153,32.211975010063846,0.7954643338307545,2.1575379874422715,57.58466088640283,28.475255201291315,UFC 303
Leon Edwards,Jamahal Hill,Leon Edwards,2015-05-20,150,-180,19,2,0,12,2,0,27,35,193,183,197,187,Southpaw,Southpaw,Heavyweight,False,Decision - Unanimous,3,52.80818632602359,64.77989936667751,0.3888050560038301,2.560267606581731,27.340014790713024,25.50809181619009,UFC 211
Belal Muhammad,Jamahal Hill,Jamahal Hill,2014-08-13,150,-180,25,4,0,15,3,0,32,32,185,192,174,176,Switch,Orthodox,Welterweight,False,Submission,4,34.395454981573884,40.04613440867905,1.4078275687224737,3.4724987717266504,26.14323175192859,32.35696811614187,UFC 273
Nate Diaz,Tony Ferguson,Tony Ferguson,2014-07-08,150,-180,25,0,0,19,0,0,34,29,175,195,205,182,Switch,Southpaw,Heavyweight,False,Submission,4,35.393384285062226,60.7344986803744,2.5229151871203275,2.9506488090966783,39.00528411231369,37.99367669555413,UFC 224
Francis Ngannou,Colby Covington,Francis Ngannou,2023-05-05,150,-180,25,1,0,13,2,0,35,25,185,188,180,174,Switch,Switch,Heavyweight,False,Decision - Unanimous,1,57.013596548503116,30.575231465172774,0.7408554452393283,3.204699144568318,59.79425321277365,58.12345351681532,UFC 238
Charles Oliveira,Ciryl Gane,Charles Oliveira,2016-07-14,-200,170,13,1,0,22,0,0,30,29,183,194,201,170,Orthodox,Southpaw,Middleweight,False,KO/TKO,5,30.154605921840854,38.55585506197643,1.0815384739324077,2.8638687220180454,45.925973791121905,25.174919770779884,UFC 232
Jorge Masvidal,Nate Diaz,Jorge Masvidal,2017-06-15,-200,170,18,5,0,18,1,0,30,38,192,189,194,205,Orthodox,Orthodox,Middleweight,False,Decision - Unanimous,3,36.82771710397131,30.57994207202901,3.5368932241595323,3.0036028227324225,29.58987429008622,42.0283976465993,UFC 277
Michael Chandler,Dustin Poirier,Michael Chandler,2017-06-06,-200,170,10,2,0,10,0,0,27,35,188,195,182,179,Orthodox,Southpaw,Lightweight,False,Submission,1,49.51235694046286,60.8675023088672,1.418501909994128,2.3754123327759036,34.51793609244406,33.4586088593349,UFC 255
Dustin Poirier,Charles Oliveira,Charles Oliveira,2017-11-20,-200,170,11,0,0,10,2,0,36,29,193,177,208,171,Orthodox,Orthodox,Welterweight,False,Decision - Unanimous,5,41.41539638097982,52.607807024362856,1.9145480762024536,2.8793874037484586,37.87200888539274,53.42229776395415,UFC 219
Nick Diaz,Alex Pereira,Alex Pereira,2015-07-08,150,-180,15,0,0,24,1,0,25,35,180,172,192,204,Orthodox,Switch,Lightweight,False,Decision - Split,3,38.69250637286315,41.32030826650878,3.1621429362715343,0.5753489790090645,58.79075728586272,65.37467561740804,UFC 290
Jamahal Hill,Khabib Nurmagomedov,Khabib Nurmagomedov,2023-03-06,150,-180,10,2,0,22,4,0,26,37,184,177,182,197,Southpaw,Southpaw,Middleweight,False,Submission,5,62.898505882614636,36.39657175929661,3.746093752756437,1.9512174133616087,64.3852185847069,49.92707924457589,UFC 269
Nate Diaz,Jamahal Hill,Jamahal Hill,2015-03-27,150,-180,14,2,0,22,2,0,31,26,186,191,185,183,Orthodox,Orthodox,Heavyweight,False,Decision - Unanimous,1,46.72410844234183,44.655244219544294,0.6119934233659676,2.5054233689835903,50.351504931479255,50.95637630011298,UFC 256
Jorge Masvidal,Nate Diaz,Nate Diaz,2018-07-19,150,-180,18,2,0,18,0,0,31,27,185,187,174,194,Southpaw,Southpaw,Welterweight,False,KO/TKO,5,57.0377752890805,51.65193018963923,0.6578112908646885,0.9164186627353379,36.23422968716165,27.397142532423736,UFC 270
Charles Oliveira,Daniel Cormier,Charles Oliveira,2020-05-07,150,-180,23,4,0,12,0,0,36,28,170,186,206,203,Switch,Orthodox,Light Heavyweight,False,Decision - Unanimous,4,62.21662366311633,50.714988651228225,1.2681187670271283,3.700199149663452,20.90257880433244,64.75081328796537,UFC 263
Ciryl Gane,Kamaru Usman,Kamaru Usman,2020-06-03,150,-180,22,3,0,18,0,0,27,35,179,192,202,177,Orthodox,Switch,Middleweight,False,Decision - Split,1,59.91574518565575,47.85723706625428,3.0809844099888086,3.9091937964583527,24.286631511554855,29.35928767279259,UFC 263
Jon Jones,Khabib Nurmagomedov,Jon Jones,2019-02-03,-200,170,21,3,0,14,4,0,30,26,176,187,176,201,Southpaw,Switch,Heavyweight,False,Decision - Unanimous,1,41.881528638693936,61.191543874785566,0.9465936911997495,3.4145760764698934,43.103945440992234,65.75649265755902,UFC 303
Nate Diaz,Dustin Poirier,Nate Diaz,2018-10-02,150,-180,10,2,0,21,2,0,37,31,176,178,207,188,Switch,Orthodox,Lightweight,False,Decision - Split,1,44.57180098693878,58.502339662736254,3.668506975693044,3.584607847119551,41.15413068674516,30.881733022332917,UFC 279
Anderson Silva,Ciryl Gane,Anderson Silva,2019-07-03,150,-180,12,5,0,10,4,0,31,30,182,173,176,183,Southpaw,Southpaw,Light Heavyweight,False,Decision - Split,3,64.96620636853226,50.01150570768354,2.0482070455077004,3.4403737464383637,49.152563880067746,46.66110388207203,UFC 202
Aljamain Sterling,Sean O'Malley,Aljamain Sterling,2017-11-15,-200,170,16,3,0,18,3,0,35,35,173,185,184,198,Southpaw,Orthodox,Welterweight,False,Decision - Unanimous,4,55.293833110750825,31.598585864272223,1.9111975298172448,1.7382023272818121,52.64905110809567,51.0955263168406,UFC 276
Max Holloway,Tom Aspinall,Tom Aspinall,2016-05-29,150,-180,10,3,0,17,2,0,33,27,191,190,207,176,Switch,Southpaw,Lightweight,True,KO/TKO,1,49.29537433899864,42.21487154096366,3.225202629327898,3.1370780663617106,36.562187236456,34.45915105822576,UFC 259
Justin Gaethje,Ciryl Gane,Ciryl Gane,2023-04-15,150,-180,25,0,0,18,5,0,35,27,173,179,210,176,Orthodox,Orthodox,Welterweight,False,Decision - Unanimous,2,40.0273385602819,36.943103042569774,0.39441252433480223,0.9619896789790983,43.72413233621256,25.533831498826757,UFC 292
Alex Pereira,Jamahal Hill,Alex Pereira,2022-05-11,-200,170,14,2,0,11,2,0,32,30,191,184,193,202,Switch,Southpaw,Lightweight,False,KO/TKO,1,55.023664857765496,59.38961783513612,1.2145898506714574,2.0523204579825727,57.67440186612865,32.19926355929293,UFC 271
Francis Ngannou,Nick Diaz,Nick Diaz,2016-02-15,-200,170,20,1,0,20,4,0,26,38,194,171,200,176,Switch,Switch,Heavyweight,False,Decision - Split,3,60.555096512763996,48.90282827595511,2.509775059921022,3.1681684088291604,49.82093283381171,43.275949542215834,UFC 287
Tony Ferguson,Islam Makhachev,Tony Ferguson,2019-05-20,-200,170,15,4,0,23,3,0,28,36,178,186,171,209,Southpaw,Orthodox,Lightweight,False,Decision - Split,2,33.974853091234884,36.57806680103505,3.593028641345112,0.7088213644503258,49.04238041550806,40.50137588057935,UFC 252
Alex Pereira,Gilbert Burns,Alex Pereira,2016-09-03,-200,170,21,0,0,13,3,0,28,27,182,188,186,207,Switch,Southpaw,Lightweight,False,Decision - Split,1,31.211356830640877,46.77766622701239,2.004614880390731,3.5974190707637654,60.8253180565351,50.13795052312791,UFC 211
Nate Diaz,Khabib Nurmagomedov,Nate Diaz,2020-11-08,-200,170,21,4,0,21,3,0,26,33,173,186,186,199,Switch,Orthodox,Middleweight,False,Decision - Unanimous,1,47.49898419373277,43.660051998855465,1.4070642982976782,0.17887436742534035,32.84681677229841,60.88557318476359,UFC 212
Daniel Cormier,Georges St-Pierre,Daniel Cormier,2023-07-20,150,-180,23,3,0,22,4,0,29,34,178,193,189,179,Orthodox,Switch,Heavyweight,False,Submission,3,33.565556203321414,56.74704919670877,1.5060709923773459,3.0266658891975338,53.366417644074566,24.75832531374624,UFC 265
Gilbert Burns,Justin Gaethje,Justin Gaethje,2018-09-08,-200,170,20,2,0,13,3,0,27,26,193,170,180,184,Southpaw,Orthodox,Light Heavyweight,False,Decision - Split,1,40.62669643944204,55.10595164106342,3.9711967435737936,0.6728402305344283,57.0665771643796,62.47196966737738,UFC 257
Max Holloway,Israel Adesanya,Max Holloway,2017-12-28,-200,170,23,0,0,22,0,0,38,35,176,172,177,174,Switch,Southpaw,Light Heavyweight,False,Decision - Unanimous,4,31.255149069542444,62.321809649797714,3.232829902051117,2.7004895733627854,51.024003419593605,42.67286728263551,UFC 201
Leon Edwards,Colby Covington,Leon Edwards,2016-11-27,150,-180,12,0,0,20,1,0,26,33,193,181,202,195,Orthodox,Southpaw,Lightweight,False,Submission,5,61.480140325589,34.219264690953025,2.9274725051247885,2.383506455117458,20.000745252018515,27.632208812480123,UFC 288
Islam Makhachev,Conor McGregor,Islam Makhachev,2017-07-05,150,-180,14,4,0,17,0,0,37,31,181,187,209,175,Orthodox,Orthodox,Light Heavyweight,False,Decision - Split,1,43.22033738915411,54.02531427932777,1.4775799222362438,2.4705288521176265,38.928950457492064,26.81761513014295,UFC 250
Anderson Silva,Jorge Masvidal,Anderson Silva,2019-09-09,-200,170,11,5,0,23,3,0,28,38,190,177,170,201,Switch,Southpaw,Middleweight,False,KO/TKO,2,46.38694833636872,64.66534866912119,2.6766018945540444,3.625496579490383,25.438611007173662,26.777126886565267,UFC 226
Nate Diaz,Francis Ngannou,Francis Ngannou,2017-07-16,-200,170,13,1,0,24,1,0,34,25,178,177,178,192,Southpaw,Orthodox,Welterweight,False,Decision - Split,4,35.96310647723492,60.03321417697092,2.4213737889491496,1.1568329800402668,26.864527159428924,28.676003393439558,UFC 309
Anderson Silva,Georges St-Pierre,Georges St-Pierre,2017-07-20,-200,170,15,5,0,18,0,0,30,30,194,181,206,203,Southpaw,Switch,Light Heavyweight,False,Decision - Split,3,31.572794304796112,55.07948848795229,0.21051539317648604,3.520703195197091,37.28203636225259,38.2904437183679,UFC 260
Tom Aspinall,Jamahal Hill,Jamahal Hill,2015-07-27,150,-180,25,5,0,15,2,0,30,38,188,177,177,198,Switch,Orthodox,Middleweight,False,Submission,2,33.34195868560868,52.42363851269738,0.678455806605522,3.0989508429633674,57.96091420251615,67.90653323579247,UFC 253
Kamaru Usman,Charles Oliveira,Charles Oliveira,2015-12-12,-200,170,19,1,0,24,2,0,27,36,185,190,192,177,Switch,Switch,Welterweight,False,KO/TKO,1,40.751874570042396,45.679749581952976,1.596767478882429,3.7046820007580488,41.38623281087858,33.34292933263895,UFC 262
Jon Jones,Francis Ngannou,Francis Ngannou,2018-02-12,150,-180,13,4,0,20,5,0,38,31,173,173,186,204,Switch,Switch,Lightweight,False,Decision - Unanimous,3,45.95375198863284,32.686063372714344,1.0839373377957702,1.1772007182296975,61.41792532479906,52.07271054630999,UFC 287
Dustin Poirier,Aljamain Sterling,Dustin Poirier,2019-06-12,-200,170,18,4,0,25,1,0,29,32,183,183,180,201,Orthodox,Switch,Heavyweight,True,Decision - Unanimous,2,61.67404092430273,35.73006774750207,2.614050818639102,0.07589626048878584,50.44863645108063,58.952971934292286,UFC 221
Alex Pereira,Tom Aspinall,Alex Pereira,2016-02-05,150,-180,10,0,0,10,4,0,33,33,182,180,178,205,Orthodox,Switch,Welterweight,False,Decision - Unanimous,1,38.367581150813464,59.80831458358226,1.6672777541367725,2.3688943819380803,37.80097431968241,52.20480008448748,UFC 212
Ciryl Gane,Conor McGregor,Conor McGregor,2014-01-29,-200,170,24,4,0,19,3,0,32,32,194,181,210,186,Southpaw,Southpaw,Welterweight,True,Submission,4,57.6702505588688,42.157434239536684,3.2278395881670283,3.1809579737074793,65.41449255324164,31.734286854067463,UFC 243
Tom Aspinall,Leon Edwards,Leon Edwards,2019-03-21,-200,170,23,0,0,10,5,0,31,33,172,177,172,189,Orthodox,Orthodox,Lightweight,False,KO/TKO,4,61.18483019664278,51.84476306502157,3.266998168329333,1.5698328630481204,49.51594828184802,36.806042097567364,UFC 218
Conor McGregor,Georges St-Pierre,Georges St-Pierre,2022-07-16,150,-180,21,0,0,23,5,0,30,34,176,175,193,180,Switch,Southpaw,Middleweight,False,Decision - Split,3,49.52469470393727,32.717110384237515,3.8874804673201453,2.011131500753821,64.67076658965857,69.11282138255652,UFC 287
Nick Diaz,Jamahal Hill,Nick Diaz,2016-08-02,150,-180,22,4,0,19,0,0,28,35,193,176,198,193,Switch,Southpaw,Light Heavyweight,False,KO/TKO,2,39.10104391801803,61.252807629590535,1.9160121921992834,3.4080028663420037,59.97500656039968,53.76576816676356,UFC 214
Tom Aspinall,Ciryl Gane,Ciryl Gane,2017-03-08,150,-180,17,4,0,23,1,0,31,32,171,171,199,173,Switch,Southpaw,Lightweight,False,Decision - Unanimous,2,52.42428638353152,30.149296723366994,1.0494205219178703,1.0138623987837896,43.67499732236737,53.93055158146785,UFC 274
Georges St-Pierre,Michael Chandler,Michael Chandler,2018-04-13,-200,170,16,3,0,17,4,0,35,29,173,179,203,194,Orthodox,Switch,Lightweight,False,Decision - Unanimous,4,30.686724245163674,44.01258332929386,3.66992035328431,0.5020351463212602,20.758964121438055,48.24868207299028,UFC 215
Khabib Nurmagomedov,Dustin Poirier,Dustin Poirier,2020-12-06,-200,170,16,2,0,13,4,0,27,36,192,187,196,209,Orthodox,Switch,Light Heavyweight,True,Submission,1,37.44822651293421,64.613621474824,1.4689834824210926,1.3489826072607038,50.53319254257882,65.71140167319004,UFC 283
Tony Ferguson,Francis Ngannou,Francis Ngannou,2021-09-26,150,-180,20,0,0,25,2,0,34,29,176,192,176,180,Southpaw,Southpaw,Welterweight,False,Decision - Unanimous,3,40.290733546807076,35.87219971374171,1.2125593982054532,3.804537550323009,65.87011869153451,22.024264849278307,UFC 240
Justin Gaethje,Daniel Cormier,Daniel Cormier,2019-01-13,-200,170,21,0,0,19,1,0,25,34,189,177,171,184,Orthodox,Orthodox,Lightweight,False,KO/TKO,1,37.74871306832321,55.377673024763254,0.42468291513765477,3.3061529927821147,67.01039941045924,61.1652017919317,UFC 221
