home_score,away_score,point_differential,total_points,close_game,week,season_progress,playoff,division_game,overtime,spread_line,underdog_game,favorite_won,home_wins,away_wins,record_differential,combined_wins,rivalry_games,rivalry_intensity,has_qb_data,indoor_game,has_weather,home_qb_length,home_qb_syllables,home_qb_vowel_ratio,home_qb_consonant_ratio,home_qb_prestige_score,away_qb_length,away_qb_syllables,away_qb_vowel_ratio,away_qb_consonant_ratio,away_qb_prestige_score,qb_prestige_diff,qb_name_length_diff,home_elite_brand,away_elite_brand,brand_matchup,underdog_intensity,game_closeness,overtime_drama,playoff_game,late_season,season_stakes,rivalry_score,division_rivalry,home_momentum,away_momentum,momentum_differential
30,20,10,50,0,9,0.5294117647058824,0,0,0,3.5,0,0,4,4,0,8,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.6666666666666667,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.5714285714285714,0.5,0.0714285714285714
24,9,15,33,0,9,0.5294117647058824,0,0,0,10.5,1,0,5,1,4,6,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.75,0.5,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.7142857142857143,0.125,0.5892857142857143
18,37,-19,55,0,9,0.5294117647058824,0,1,0,-6.5,0,0,2,4,-2,6,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.4642857142857143,0.3666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.25,0.5714285714285714,-0.3214285714285714
26,24,2,50,1,10,0.5882352941176471,0,1,0,-1.0,0,1,4,4,0,8,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0714285714285714,0.9333333333333332,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.4444444444444444,0.0555555555555555
30,27,3,57,1,10,0.5882352941176471,0,0,0,5.5,0,0,2,3,-1,5,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3928571428571428,0.9,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.25,0.3333333333333333,-0.0833333333333333
9,26,-17,35,0,10,0.5882352941176471,0,1,0,14.0,1,1,7,1,6,8,10,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.4333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.875,0.125,0.75
13,49,-36,62,0,10,0.5882352941176471,0,1,0,-10.5,1,0,0,6,-6,6,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.75,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.0,0.75,-0.75
19,16,3,35,1,10,0.5882352941176471,0,0,0,3.0,0,0,2,6,-4,8,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2142857142857142,0.9,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.25,0.75,-0.5
24,16,8,40,0,10,0.5882352941176471,0,0,0,5.0,0,0,7,5,2,12,3,0.06,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.3571428571428571,0.7333333333333334,0.0,0.0,0.0,0.0,0.1,0.0,0.7777777777777778,0.625,0.1527777777777778
20,13,7,33,1,10,0.5882352941176471,0,1,0,6.0,0,0,3,4,-1,7,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4285714285714285,0.7666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.375,0.5,-0.125
35,32,3,67,1,10,0.5882352941176471,0,0,0,-5.0,0,1,4,6,-2,10,3,0.06,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.3571428571428571,0.9,0.0,0.0,0.0,0.0,0.1,0.0,0.4444444444444444,0.6666666666666666,-0.2222222222222222
17,12,5,29,1,10,0.5882352941176471,0,0,0,-4.0,0,1,4,5,-1,9,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.2857142857142857,0.8333333333333334,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.5,0.625,-0.125
12,16,-4,28,1,10,0.5882352941176471,0,0,0,11.0,1,1,5,1,4,6,2,0.04,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7857142857142857,0.8666666666666667,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.625,0.125,0.5
24,28,-4,52,1,10,0.5882352941176471,0,0,0,3.5,0,1,5,6,-1,11,1,0.02,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.25,0.8666666666666667,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.625,0.6666666666666666,-0.0416666666666666
34,27,7,61,1,10,0.5882352941176471,0,0,0,-3.0,0,1,1,2,-1,3,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2142857142857142,0.7666666666666666,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.125,0.2222222222222222,-0.0972222222222222
24,27,-3,51,1,10,0.5882352941176471,0,1,1,6.5,0,1,8,7,1,15,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.4642857142857143,0.9,1.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.7777777777777778,0.2222222222222222
21,7,14,28,0,11,0.6470588235294118,0,1,0,3.0,0,0,3,5,-2,8,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2142857142857142,0.5333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.5555555555555556,-0.2222222222222222
36,26,10,62,0,11,0.6470588235294118,0,1,0,10.0,1,0,8,3,5,11,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.7142857142857143,0.6666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.8888888888888888,0.3,0.5888888888888888
3,29,-26,32,0,11,0.6470588235294118,0,1,0,3.5,0,1,5,2,3,7,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.1333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5555555555555556,0.2222222222222222,0.3333333333333333
20,37,-17,57,0,11,0.6470588235294118,0,1,0,-7.0,1,0,2,6,-4,8,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5,0.4333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.2222222222222222,0.6666666666666666,-0.4444444444444444
17,7,10,24,0,11,0.6470588235294118,0,0,0,5.0,0,0,5,4,1,9,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3571428571428571,0.6666666666666667,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.5555555555555556,0.4444444444444444,0.1111111111111111
17,10,7,27,1,11,0.6470588235294118,0,0,0,13.0,1,0,5,0,5,5,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.9285714285714286,0.7666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.5555555555555556,0.0,0.5555555555555556
27,35,-8,62,0,11,0.6470588235294118,0,0,0,-7.5,1,0,4,5,-1,9,3,0.06,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.5357142857142857,0.7333333333333334,0.0,0.0,0.0,0.0,0.1,0.0,0.4444444444444444,0.5555555555555556,-0.1111111111111111
27,23,4,50,1,11,0.6470588235294118,0,0,0,10.0,1,0,7,3,4,10,1,0.02,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7142857142857143,0.8666666666666667,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.7,0.3333333333333333,0.3666666666666666
41,7,34,48,0,11,0.6470588235294118,0,0,0,4.0,0,0,7,6,1,13,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.7777777777777778,0.6666666666666666,0.1111111111111111
33,13,20,46,0,11,0.6470588235294118,0,1,0,2.5,0,0,5,4,1,9,10,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1785714285714285,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5555555555555556,0.4444444444444444,0.1111111111111111
10,17,-7,27,1,11,0.6470588235294118,0,0,0,-4.5,0,0,5,8,-3,13,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.3214285714285714,0.7666666666666666,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.5555555555555556,0.8888888888888888,-0.3333333333333332
17,34,-17,51,0,11,0.6470588235294118,0,1,0,-5.0,0,0,3,7,-4,10,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3571428571428571,0.4333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.7777777777777778,-0.4444444444444445
17,34,-17,51,0,11,0.6470588235294118,0,0,0,1.0,0,1,1,2,-1,3,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0714285714285714,0.4333333333333333,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.1111111111111111,0.2222222222222222,-0.1111111111111111
17,24,-7,41,1,11,0.6470588235294118,0,1,0,-5.5,0,0,4,6,-2,10,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.3928571428571428,0.7666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.4,0.6,-0.1999999999999999
20,17,3,37,1,12,0.7058823529411765,0,1,0,3.5,0,0,6,6,0,12,11,0.22,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.9,0.0,0.0,0.0,0.0,0.3666666666666666,1.0,0.6,0.6,0.0
34,31,3,65,1,12,0.7058823529411765,0,1,0,10.0,1,0,8,5,3,13,11,0.22,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7142857142857143,0.9,0.0,0.0,0.0,0.0,0.3666666666666666,1.0,0.8,0.5,0.3
13,9,4,22,1,12,0.7058823529411765,0,0,0,5.5,0,0,9,6,3,15,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.3928571428571428,0.8666666666666667,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.9,0.6,0.3
20,3,17,23,0,12,0.7058823529411765,0,0,0,3.5,0,0,7,3,4,10,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.25,0.4333333333333333,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.7,0.3,0.3999999999999999
19,16,3,35,1,12,0.7058823529411765,0,0,0,-4.0,0,1,1,4,-3,5,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2857142857142857,0.9,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.1,0.4,-0.3
37,8,29,45,0,12,0.7058823529411765,0,0,0,3.0,0,0,9,8,1,17,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.2142857142857142,0.0333333333333333,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.9,0.8,0.0999999999999999
42,20,22,62,0,12,0.7058823529411765,0,1,0,4.5,0,0,5,4,1,9,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3214285714285714,0.2666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.4,0.0999999999999999
41,24,17,65,0,12,0.7058823529411765,0,0,0,11.0,1,0,4,2,2,6,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.7857142857142857,0.4333333333333333,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.4,0.2,0.2
19,14,5,33,1,12,0.7058823529411765,0,0,0,6.0,0,0,4,2,2,6,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4285714285714285,0.8333333333333334,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.4,0.2,0.2
34,3,31,37,0,12,0.7058823529411765,0,0,0,-3.5,0,1,3,6,-3,9,3,0.06,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,0.6,-0.3
10,16,-6,26,1,12,0.7058823529411765,0,1,0,-5.5,0,0,0,5,-5,5,11,0.22,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.3928571428571428,0.8,0.0,0.0,0.0,0.0,0.3666666666666666,1.0,0.0,0.5,-0.5
9,17,-8,26,0,12,0.7058823529411765,0,0,0,-1.0,0,0,5,8,-3,13,3,0.06,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0714285714285714,0.7333333333333334,0.0,0.0,0.0,0.0,0.1,0.0,0.5,0.8,-0.3
22,35,-13,57,0,12,0.7058823529411765,0,1,0,3.5,0,1,3,3,0,6,10,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.5666666666666667,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.3,0.3,0.0
6,45,-39,51,0,12,0.7058823529411765,0,0,0,-3.5,0,0,6,8,-2,14,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0,0.6,0.8,-0.2
15,26,-11,41,0,13,0.7647058823529411,0,0,0,6.5,0,1,6,8,-2,14,1,0.02,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.4642857142857143,0.6333333333333333,0.0,0.0,1.0,0.5,0.0333333333333333,0.0,0.5454545454545454,0.7272727272727273,-0.1818181818181818
20,24,-4,44,1,13,0.7647058823529411,0,1,0,-5.5,0,0,4,5,-1,9,10,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3928571428571428,0.8666666666666667,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.3636363636363636,0.4545454545454545,-0.0909090909090908
18,26,-8,44,0,13,0.7647058823529411,0,1,0,-7.0,1,0,3,9,-6,12,10,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5,0.7333333333333334,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.2727272727272727,0.8181818181818182,-0.5454545454545455
20,13,7,33,1,13,0.7647058823529411,0,1,0,-1.0,0,1,6,5,1,11,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0714285714285714,0.7666666666666666,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.5454545454545454,0.4545454545454545,0.0909090909090908
13,31,-18,44,0,13,0.7647058823529411,0,0,0,-6.5,0,0,2,8,-6,10,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.4642857142857143,0.4,0.0,0.0,1.0,0.5,0.0666666666666666,0.0,0.1818181818181818,0.7272727272727273,-0.5454545454545454
23,20,3,43,1,13,0.7647058823529411,0,1,0,-4.5,0,1,3,4,-1,7,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3214285714285714,0.9,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.2727272727272727,0.3636363636363636,-0.0909090909090909
7,34,-27,41,0,13,0.7647058823529411,0,1,0,-2.5,0,0,3,6,-3,9,10,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1785714285714285,0.0999999999999999,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.2727272727272727,0.5454545454545454,-0.2727272727272727
28,22,6,50,1,13,0.7647058823529411,0,0,0,-3.5,0,1,7,10,-3,17,5,0.1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.25,0.8,0.0,0.0,1.0,0.5,0.1666666666666666,0.0,0.6363636363636364,0.9090909090909092,-0.2727272727272727
22,6,16,28,0,13,0.7647058823529411,0,0,0,-2.5,0,1,0,4,-4,4,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1785714285714285,0.4666666666666667,0.0,0.0,1.0,0.5,0.0333333333333333,0.0,0.0,0.3636363636363636,-0.3636363636363636
40,9,31,49,0,13,0.7647058823529411,0,1,0,11.5,1,0,7,6,1,13,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.8214285714285714,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.6363636363636364,0.5454545454545454,0.0909090909090909
37,31,6,68,1,13,0.7647058823529411,0,0,0,-10.5,1,1,2,5,-3,7,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.75,0.8,0.0,0.0,1.0,0.5,0.0333333333333333,0.0,0.1818181818181818,0.4545454545454545,-0.2727272727272727
20,17,3,37,1,13,0.7647058823529411,0,0,0,5.5,0,0,9,10,-1,19,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.3928571428571428,0.9,0.0,0.0,1.0,0.5,0.0333333333333333,0.0,0.8181818181818182,0.9090909090909092,-0.0909090909090908
11,28,-17,39,0,13,0.7647058823529411,0,0,0,-3.0,0,0,4,4,0,8,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2142857142857142,0.4333333333333333,0.0,0.0,1.0,0.5,0.0333333333333333,0.0,0.3636363636363636,0.3636363636363636,0.0
17,31,-14,48,0,13,0.7647058823529411,0,1,0,-1.0,0,0,6,6,0,12,10,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0714285714285714,0.5333333333333333,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.5454545454545454,0.5454545454545454,0.0
21,29,-8,50,0,13,0.7647058823529411,0,0,0,10.5,1,1,5,2,3,7,3,0.06,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.75,0.7333333333333334,0.0,0.0,1.0,0.5,0.1,0.0,0.4545454545454545,0.1818181818181818,0.2727272727272727
37,30,7,67,1,13,0.7647058823529411,0,0,0,2.5,0,0,9,8,1,17,3,0.06,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.1785714285714285,0.7666666666666666,0.0,0.0,1.0,0.5,0.1,0.0,0.8181818181818182,0.7272727272727273,0.0909090909090909
31,24,7,55,1,14,0.8235294117647058,0,0,0,-3.0,0,1,6,6,0,12,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.2142857142857142,0.7666666666666666,0.0,0.0,1.0,0.5,0.0666666666666666,0.0,0.5,0.5,0.0
17,24,-7,41,1,14,0.8235294117647058,0,0,0,-6.5,0,0,9,10,-1,19,2,0.04,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.4642857142857143,0.7666666666666666,0.0,0.0,1.0,0.5,0.0666666666666666,0.0,0.75,0.8333333333333334,-0.0833333333333333
40,20,20,60,0,14,0.8235294117647058,0,1,0,3.5,0,0,3,5,-2,8,10,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.3333333333333333,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.25,0.4166666666666667,-0.1666666666666666
27,19,8,46,0,14,0.8235294117647058,0,1,0,6.5,0,0,5,1,4,6,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.4642857142857143,0.7333333333333334,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.4166666666666667,0.0833333333333333,0.3333333333333333
24,38,-14,62,0,14,0.8235294117647058,0,0,0,8.0,1,1,8,4,4,12,2,0.04,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.5714285714285714,0.5333333333333333,0.0,0.0,1.0,0.5,0.0666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
20,7,13,27,0,14,0.8235294117647058,0,1,0,12.0,1,0,8,4,4,12,10,0.2,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.8571428571428571,0.5666666666666667,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
38,35,3,73,1,14,0.8235294117647058,0,0,0,3.0,0,0,5,6,-1,11,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2142857142857142,0.9,0.0,0.0,1.0,0.5,0.0333333333333333,0.0,0.4166666666666667,0.5,-0.0833333333333333
16,23,-7,39,1,14,0.8235294117647058,0,0,0,3.0,0,1,10,8,2,18,5,0.1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0.2142857142857142,0.7666666666666666,0.0,0.0,1.0,0.5,0.1666666666666666,0.0,0.8333333333333334,0.6666666666666666,0.1666666666666667
10,45,-35,55,0,14,0.8235294117647058,0,0,0,-3.5,0,0,4,4,0,8,4,0.08,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,0.0,0.0,0.0,1.0,0.5,0.1333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
22,21,1,43,1,14,0.8235294117647058,0,1,0,5.0,0,0,4,3,1,7,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.3571428571428571,0.9666666666666668,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.25,0.0833333333333333
17,23,-6,40,1,14,0.8235294117647058,0,0,0,-2.5,0,0,3,7,-4,10,1,0.02,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.1785714285714285,0.8,0.0,0.0,1.0,0.5,0.0333333333333333,0.0,0.25,0.5833333333333334,-0.3333333333333333
28,12,16,40,0,14,0.8235294117647058,0,1,0,1.0,0,0,7,10,-3,17,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0714285714285714,0.4666666666666667,0.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.5833333333333334,0.8333333333333334,-0.25
46,48,-2,94,1,14,0.8235294117647058,0,0,0,1.0,0,1,10,10,0,20,2,0.04,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0.0714285714285714,0.9333333333333332,0.0,0.0,1.0,0.5,0.0666666666666666,0.0,0.8333333333333334,0.8333333333333334,0.0
21,42,-21,63,0,14,0.8235294117647058,0,0,0,-3.0,0,0,6,7,-1,13,3,0.06,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.2142857142857142,0.3,0.0,0.0,1.0,0.5,0.1,0.0,0.5,0.5833333333333334,-0.0833333333333333
20,15,5,35,1,14,0.8235294117647058,0,0,0,13.0,1,0,9,3,6,12,3,0.06,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.9285714285714286,0.8333333333333334,0.0,0.0,1.0,0.5,0.1,0.0,0.75,0.25,0.5
23,17,6,40,1,14,0.8235294117647058,0,1,1,9.5,1,0,5,2,3,7,10,0.2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.6785714285714286,0.8,1.0,0.0,1.0,0.5,0.3333333333333333,1.0,0.4166666666666667,0.1666666666666666,0.25
42,21,21,63,0,15,0.8823529411764706,0,0,0,17.0,1,0,11,5,6,16,1,0.02,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.2142857142857142,0.3,0.0,0.0,1.0,0.5,0.0333333333333333,0.0,0.8461538461538461,0.3846153846153846,0.4615384615384615
