street_number,sale_price,sqft,is_exactly_13,is_exactly_666,is_exactly_8,unlucky_score,city
20579,986000.0,2057,False,False,False,0.0,Los Angeles
871,669000.0,1913,False,False,False,0.0,Los Angeles
65,1006000.0,1389,False,False,False,0.0,Los Angeles
4962,561000.0,3455,False,False,False,10.0,Los Angeles
1208,545000.0,4092,False,False,False,0.0,Los Angeles
32855,1158000.0,4437,False,False,False,0.0,Los Angeles
610,513000.0,3347,False,False,False,0.0,Los Angeles
1561,518000.0,3222,False,False,False,0.0,Los Angeles
8525,963000.0,4167,False,False,False,0.0,Los Angeles
3548,731000.0,4997,False,False,False,10.0,Los Angeles
44936,1172000.0,1313,False,False,False,20.0,Los Angeles
6487,942000.0,3529,False,False,False,10.0,Los Angeles
8012,623000.0,4685,False,False,False,0.0,Los Angeles
2365,893000.0,862,False,False,False,0.0,Los Angeles
684,1129000.0,3651,False,False,False,10.0,Los Angeles
32470,1167000.0,3269,False,False,False,10.0,Los Angeles
460,916000.0,1190,False,False,False,10.0,Los Angeles
545,1157000.0,3908,False,False,False,10.0,Los Angeles
770,1076000.0,4229,False,False,False,0.0,Los Angeles
6121,714000.0,2603,False,False,False,0.0,Los Angeles
2077,971000.0,2576,False,False,False,0.0,Los Angeles
7793,611000.0,901,False,False,False,0.0,Los Angeles
9484,740000.0,883,False,False,False,20.0,Los Angeles
8711,950000.0,4032,False,False,False,0.0,Los Angeles
2875,1162000.0,1786,False,False,False,0.0,Los Angeles
8657,999000.0,2288,False,False,False,0.0,Los Angeles
6598,758000.0,2248,False,False,False,0.0,Los Angeles
9922,885000.0,1545,False,False,False,0.0,Los Angeles
7906,1139000.0,1154,False,False,False,0.0,Los Angeles
7926,1156000.0,1544,False,False,False,0.0,Los Angeles
83965,577000.0,1078,False,False,False,0.0,Los Angeles
423,816000.0,3493,False,False,False,10.0,Los Angeles
8832,976000.0,1685,False,False,False,0.0,Los Angeles
2254,1100000.0,4974,False,False,False,10.0,Los Angeles
2745,785000.0,3077,False,False,False,10.0,Los Angeles
4625,635000.0,4021,False,False,False,10.0,Los Angeles
73,1010000.0,1532,False,False,False,0.0,Los Angeles
7964,734000.0,1053,False,False,False,10.0,Los Angeles
5961,1122000.0,4137,False,False,False,0.0,Los Angeles
2652,1081000.0,2166,False,False,False,0.0,Los Angeles
7534,969000.0,3293,False,False,False,10.0,Los Angeles
3903,899000.0,1429,False,False,False,0.0,Los Angeles
45032,1163000.0,2617,False,False,False,10.0,Los Angeles
1332,855000.0,2269,False,False,False,20.0,Los Angeles
3097,801000.0,3477,False,False,False,0.0,Los Angeles
9660,1070000.0,3795,False,False,False,0.0,Los Angeles
7557,1019000.0,3536,False,False,False,0.0,Los Angeles
7295,734000.0,2600,False,False,False,0.0,Los Angeles
1922,724000.0,2725,False,False,False,0.0,Los Angeles
5231,1102000.0,3272,False,False,False,0.0,Los Angeles
8356,911000.0,1252,False,False,False,0.0,Los Angeles
6463,710000.0,4512,False,False,False,10.0,Los Angeles
6603,1180000.0,4285,False,False,False,0.0,Los Angeles
3985,917000.0,896,False,False,False,0.0,Los Angeles
7378,1175000.0,3707,False,False,False,0.0,Los Angeles
2526,1131000.0,2969,False,False,False,0.0,Los Angeles
3484,1147000.0,2478,False,False,False,20.0,Los Angeles
5030,805000.0,3541,False,False,False,0.0,Los Angeles
5061,794000.0,1146,False,False,False,0.0,Los Angeles
28586,745000.0,1553,False,False,False,0.0,Los Angeles
8297,1033000.0,4656,False,False,False,0.0,Los Angeles
7909,761000.0,1857,False,False,False,0.0,Los Angeles
5209,1074000.0,2014,False,False,False,0.0,Los Angeles
2177,553000.0,4574,False,False,False,0.0,Los Angeles
2893,956000.0,2310,False,False,False,0.0,Los Angeles
1948,1092000.0,3821,False,False,False,10.0,Los Angeles
1397,782000.0,3992,False,False,False,20.0,Los Angeles
1002,833000.0,4327,False,False,False,0.0,Los Angeles
9837,926000.0,2944,False,False,False,0.0,Los Angeles
2583,646000.0,816,False,False,False,0.0,Los Angeles
62503,1034000.0,2204,False,False,False,0.0,Los Angeles
1961,740000.0,1525,False,False,False,0.0,Los Angeles
4129,713000.0,2192,False,False,False,10.0,Los Angeles
9099,1054000.0,2399,False,False,False,0.0,Los Angeles
15840,1136000.0,1638,False,False,False,10.0,Los Angeles
6593,1044000.0,4834,False,False,False,0.0,Los Angeles
6689,532000.0,3612,False,False,False,0.0,Los Angeles
731,557000.0,2667,False,False,False,0.0,Los Angeles
654,1059000.0,4459,False,False,False,10.0,Los Angeles
83683,975000.0,2656,False,False,False,0.0,Los Angeles
76209,655000.0,4430,False,False,False,0.0,Los Angeles
9117,1038000.0,1962,False,False,False,0.0,Los Angeles
4352,710000.0,2766,False,False,False,10.0,Los Angeles
18954,730000.0,1506,False,False,False,10.0,Los Angeles
6479,1163000.0,2732,False,False,False,10.0,Los Angeles
70,684000.0,4333,False,False,False,0.0,Los Angeles
95,985000.0,4770,False,False,False,0.0,Los Angeles
3854,782000.0,1316,False,False,False,10.0,Los Angeles
1709,1104000.0,1907,False,False,False,0.0,Los Angeles
5972,1134000.0,2732,False,False,False,0.0,Los Angeles
6081,794000.0,869,False,False,False,0.0,Los Angeles
808,1037000.0,1068,False,False,False,0.0,Los Angeles
6406,690000.0,3303,False,False,False,10.0,Los Angeles
9358,630000.0,4356,False,False,False,0.0,Los Angeles
7309,817000.0,3879,False,False,False,0.0,Los Angeles
1424,670000.0,2889,False,False,False,20.0,Los Angeles
7533,1068000.0,2925,False,False,False,0.0,Los Angeles
88413,1153000.0,2562,False,False,False,30.0,Los Angeles
1533,992000.0,2715,False,False,False,0.0,Los Angeles
4521,835000.0,2791,False,False,False,10.0,Los Angeles
7245,770000.0,4140,False,False,False,10.0,Los Angeles
10816,679000.0,867,False,False,False,0.0,Los Angeles
1407,811000.0,3502,False,False,False,10.0,Los Angeles
2540,603000.0,2431,False,False,False,10.0,Los Angeles
96904,799000.0,813,False,False,False,10.0,Los Angeles
3188,1071000.0,832,False,False,False,0.0,Los Angeles
7104,1144000.0,3832,False,False,False,10.0,Los Angeles
9709,993000.0,4973,False,False,False,0.0,Los Angeles
4396,639000.0,2889,False,False,False,10.0,Los Angeles
7903,889000.0,4807,False,False,False,0.0,Los Angeles
1767,649000.0,1393,False,False,False,0.0,Los Angeles
5756,878000.0,1914,False,False,False,0.0,Los Angeles
5260,802000.0,2780,False,False,False,0.0,Los Angeles
8035,927000.0,2596,False,False,False,0.0,Los Angeles
13810,1146000.0,1598,False,False,False,20.0,Los Angeles
1639,976000.0,4517,False,False,False,0.0,Los Angeles
1037,873000.0,4805,False,False,False,0.0,Los Angeles
88979,1109000.0,1145,False,False,False,0.0,Los Angeles
4642,1120000.0,1621,False,False,False,20.0,Los Angeles
29057,736000.0,3245,False,False,False,0.0,Los Angeles
538,1074000.0,4975,False,False,False,0.0,Los Angeles
3203,1161000.0,3652,False,False,False,0.0,Los Angeles
78423,1164000.0,4766,False,False,False,10.0,Los Angeles
8912,636000.0,901,False,False,False,0.0,Los Angeles
2259,608000.0,2498,False,False,False,0.0,Los Angeles
2705,785000.0,2001,False,False,False,0.0,Los Angeles
2579,1148000.0,4022,False,False,False,0.0,Los Angeles
7016,618000.0,4234,False,False,False,0.0,Los Angeles
68275,755000.0,2302,False,False,False,0.0,Los Angeles
4310,679000.0,3389,False,False,False,10.0,Los Angeles
93842,937000.0,2211,False,False,False,10.0,Los Angeles
3232,729000.0,3969,False,False,False,0.0,Los Angeles
7662,924000.0,4555,False,False,False,0.0,Los Angeles
2809,809000.0,3330,False,False,False,0.0,Los Angeles
1025,830000.0,1110,False,False,False,0.0,Los Angeles
7805,628000.0,2142,False,False,False,0.0,Los Angeles
60661,951000.0,1984,False,False,False,0.0,Los Angeles
1600,520000.0,3395,False,False,False,0.0,Los Angeles
22125,597000.0,1845,False,False,False,0.0,Los Angeles
8924,1061000.0,2618,False,False,False,10.0,Los Angeles
8842,552000.0,980,False,False,False,10.0,Los Angeles
8022,911000.0,3566,False,False,False,0.0,Los Angeles
2592,829000.0,1175,False,False,False,0.0,Los Angeles
9012,633000.0,2656,False,False,False,0.0,Los Angeles
4077,700000.0,1671,False,False,False,10.0,Los Angeles
9049,872000.0,1689,False,False,False,10.0,Los Angeles
8030,1008000.0,4624,False,False,False,0.0,Los Angeles
6942,604000.0,1648,False,False,False,10.0,Los Angeles
6861,966000.0,2526,False,False,False,0.0,Los Angeles
1327,1132000.0,1202,False,False,False,20.0,Los Angeles
38491,518000.0,1277,False,False,False,10.0,Los Angeles
2244,776000.0,1145,False,False,False,20.0,Los Angeles
41147,749000.0,3115,False,False,False,20.0,Los Angeles
18806,1097000.0,4212,False,False,False,0.0,Los Angeles
84155,736000.0,2148,False,False,False,10.0,Los Angeles
171,1136000.0,4375,False,False,False,0.0,Los Angeles
7783,615000.0,1764,False,False,False,0.0,Los Angeles
4839,1164000.0,2832,False,False,False,10.0,Los Angeles
2814,650000.0,4758,False,False,False,10.0,Los Angeles
164,1053000.0,1949,False,False,False,10.0,Los Angeles
3096,668000.0,4896,False,False,False,0.0,Los Angeles
7100,876000.0,4681,False,False,False,0.0,Los Angeles
56282,1156000.0,4529,False,False,False,0.0,Los Angeles
9540,816000.0,3034,False,False,False,10.0,Los Angeles
7207,720000.0,1216,False,False,False,0.0,Los Angeles
2852,885000.0,2451,False,False,False,0.0,Los Angeles
671,1128000.0,967,False,False,False,0.0,Los Angeles
3361,958000.0,1452,False,False,False,0.0,Los Angeles
2807,1188000.0,1287,False,False,False,0.0,Los Angeles
42818,806000.0,847,False,False,False,10.0,Los Angeles
7328,995000.0,1168,False,False,False,0.0,Los Angeles
58545,873000.0,4499,False,False,False,10.0,Los Angeles
4389,1133000.0,4784,False,False,False,10.0,Los Angeles
5642,550000.0,3579,False,False,False,10.0,Los Angeles
1636,795000.0,4795,False,False,False,0.0,Los Angeles
4063,780000.0,3537,False,False,False,10.0,Los Angeles
4998,894000.0,3521,False,False,False,10.0,Los Angeles
35646,610000.0,2652,False,False,False,10.0,Los Angeles
8904,687000.0,4825,False,False,False,10.0,Los Angeles
27124,525000.0,3747,False,False,False,10.0,Los Angeles
44453,755000.0,2319,False,False,False,30.0,Los Angeles
2624,1137000.0,4439,False,False,False,10.0,Los Angeles
5420,564000.0,3866,False,False,False,10.0,Los Angeles
2777,691000.0,4894,False,False,False,0.0,Los Angeles
9051,1182000.0,3133,False,False,False,0.0,Los Angeles
5684,778000.0,4455,False,False,False,10.0,Los Angeles
6086,920000.0,1336,False,False,False,0.0,Los Angeles
8878,621000.0,4467,False,False,False,0.0,Los Angeles
58223,937000.0,2261,False,False,False,0.0,Los Angeles
1750,962000.0,2120,False,False,False,0.0,Los Angeles
5734,1106000.0,3672,False,False,False,10.0,Los Angeles
79788,1158000.0,3279,False,False,False,0.0,Los Angeles
7891,665000.0,2541,False,False,False,0.0,Los Angeles
5510,1118000.0,870,False,False,False,0.0,Los Angeles
8709,790000.0,3210,False,False,False,0.0,Los Angeles
3380,898000.0,3649,False,False,False,0.0,Los Angeles
7174,1040000.0,3584,False,False,False,10.0,Los Angeles
5368,1142000.0,3618,False,False,False,0.0,Los Angeles
3666,573000.0,1257,False,False,False,40.0,Los Angeles
56426,881000.0,3636,False,False,False,10.0,Los Angeles
83313,1183000.0,856,False,False,False,20.0,Los Angeles
2837,1043000.0,2793,False,False,False,0.0,Los Angeles
39342,1117000.0,4068,False,False,False,10.0,Los Angeles
8016,772000.0,4450,False,False,False,0.0,Los Angeles
9278,1088000.0,4879,False,False,False,0.0,Los Angeles
9144,559000.0,3160,False,False,False,20.0,Los Angeles
1217,1073000.0,3381,False,False,False,0.0,Los Angeles
91029,879000.0,3584,False,False,False,0.0,Los Angeles
1686,657000.0,4783,False,False,False,0.0,Los Angeles
6332,648000.0,3152,False,False,False,0.0,Los Angeles
8226,940000.0,4517,False,False,False,0.0,Los Angeles
2784,1076000.0,1789,False,False,False,10.0,Los Angeles
99368,1123000.0,2319,False,False,False,0.0,Los Angeles
9085,1103000.0,4442,False,False,False,0.0,Los Angeles
16689,668000.0,3341,False,False,False,0.0,Los Angeles
7489,1136000.0,1213,False,False,False,10.0,Los Angeles
457,1168000.0,4553,False,False,False,10.0,Los Angeles
6943,760000.0,2605,False,False,False,10.0,Los Angeles
2245,1047000.0,2007,False,False,False,10.0,Los Angeles
1283,713000.0,4735,False,False,False,0.0,Los Angeles
13041,601000.0,1797,False,False,False,30.0,Los Angeles
8394,1024000.0,2123,False,False,False,10.0,Los Angeles
8568,846000.0,2842,False,False,False,0.0,Los Angeles
4817,613000.0,3732,False,False,False,10.0,Los Angeles
3307,908000.0,2129,False,False,False,0.0,Los Angeles
43948,814000.0,2147,False,False,False,20.0,Los Angeles
5787,999000.0,4174,False,False,False,0.0,Los Angeles
6822,556000.0,4226,False,False,False,0.0,Los Angeles
440,723000.0,4938,False,False,False,20.0,Los Angeles
1284,1118000.0,1017,False,False,False,10.0,Los Angeles
92497,590000.0,1056,False,False,False,10.0,Los Angeles
76684,1170000.0,1868,False,False,False,10.0,Los Angeles
84579,1051000.0,4883,False,False,False,10.0,Los Angeles
2578,880000.0,1477,False,False,False,0.0,Los Angeles
93732,559000.0,3768,False,False,False,0.0,Los Angeles
7449,1122000.0,2624,False,False,False,20.0,Los Angeles
52008,816000.0,4555,False,False,False,0.0,Los Angeles
7149,796000.0,4631,False,False,False,10.0,Los Angeles
4149,1041000.0,3452,False,False,False,20.0,Los Angeles
8803,1146000.0,1195,False,False,False,0.0,Los Angeles
1916,965000.0,2080,False,False,False,0.0,Los Angeles
1364,794000.0,4075,False,False,False,30.0,Los Angeles
8869,1080000.0,3782,False,False,False,0.0,Los Angeles
6842,962000.0,2854,False,False,False,10.0,Los Angeles
497,513000.0,3611,False,False,False,10.0,Los Angeles
14189,808000.0,3104,False,False,False,10.0,Los Angeles
3257,983000.0,2622,False,False,False,0.0,Los Angeles
6632,570000.0,3285,False,False,False,0.0,Los Angeles
8161,818000.0,3698,False,False,False,0.0,Los Angeles
9973,931000.0,4151,False,False,False,0.0,Los Angeles
9612,1059000.0,2928,False,False,False,0.0,Los Angeles
96,723000.0,3015,False,False,False,0.0,Los Angeles
3836,664000.0,2202,False,False,False,0.0,Los Angeles
4481,903000.0,3658,False,False,False,20.0,Los Angeles
6588,1069000.0,2911,False,False,False,0.0,Los Angeles
7455,898000.0,1169,False,False,False,10.0,Los Angeles
7030,779000.0,2110,False,False,False,0.0,Los Angeles
24117,643000.0,2149,False,False,False,10.0,Los Angeles
93675,793000.0,1324,False,False,False,0.0,Los Angeles
4792,603000.0,3545,False,False,False,10.0,Los Angeles
5234,749000.0,4300,False,False,False,10.0,Los Angeles
9539,783000.0,4171,False,False,False,0.0,Los Angeles
7922,847000.0,1737,False,False,False,0.0,Los Angeles
9463,931000.0,1549,False,False,False,10.0,Los Angeles
5769,835000.0,820,False,False,False,0.0,Los Angeles
2475,877000.0,2206,False,False,False,10.0,Los Angeles
5728,1078000.0,3170,False,False,False,0.0,Los Angeles
56582,657000.0,1232,False,False,False,0.0,Los Angeles
956,1157000.0,2583,False,False,False,0.0,Los Angeles
81725,1093000.0,1690,False,False,False,0.0,Los Angeles
791,1096000.0,2968,False,False,False,0.0,Los Angeles
64354,1187000.0,4625,False,False,False,20.0,Los Angeles
5111,946000.0,3587,False,False,False,0.0,Los Angeles
5580,604000.0,3514,False,False,False,0.0,Los Angeles
6606,840000.0,3667,False,False,False,0.0,Los Angeles
183,701000.0,2402,False,False,False,0.0,Los Angeles
89,830000.0,2726,False,False,False,0.0,Los Angeles
5694,574000.0,2491,False,False,False,10.0,Los Angeles
6097,843000.0,1831,False,False,False,0.0,Los Angeles
79794,1169000.0,4845,False,False,False,10.0,Los Angeles
7071,577000.0,3092,False,False,False,0.0,Los Angeles
78123,690000.0,1848,False,False,False,0.0,Los Angeles
2501,1080000.0,2807,False,False,False,0.0,Los Angeles
310,1166000.0,3620,False,False,False,0.0,Los Angeles
8156,909000.0,3448,False,False,False,0.0,Los Angeles
26858,1112000.0,4991,False,False,False,0.0,Los Angeles
9394,918000.0,3221,False,False,False,10.0,Los Angeles
3699,870000.0,2128,False,False,False,0.0,Los Angeles
57,1044000.0,2951,False,False,False,0.0,Los Angeles
562,1107000.0,1882,False,False,False,0.0,Los Angeles
5152,1094000.0,3268,False,False,False,0.0,Los Angeles
7144,1176000.0,3888,False,False,False,20.0,Los Angeles
4263,788000.0,4392,False,False,False,10.0,Los Angeles
215,961000.0,3718,False,False,False,0.0,Los Angeles
6382,761000.0,2695,False,False,False,0.0,Los Angeles
3083,892000.0,3019,False,False,False,0.0,Los Angeles
6513,825000.0,3282,False,False,False,20.0,Los Angeles
2978,692000.0,1269,False,False,False,0.0,Los Angeles
2757,806000.0,2200,False,False,False,0.0,Los Angeles
3821,891000.0,4252,False,False,False,0.0,Los Angeles
9469,999000.0,1014,False,False,False,10.0,Los Angeles
7105,772000.0,2208,False,False,False,0.0,Los Angeles
4035,919000.0,1207,False,False,False,10.0,Los Angeles
7089,807000.0,3681,False,False,False,0.0,Los Angeles
877,609000.0,2546,False,False,False,0.0,Los Angeles
2339,1110000.0,1314,False,False,False,0.0,Los Angeles
1235,748000.0,2203,False,False,False,0.0,Los Angeles
6866,935000.0,3200,False,False,False,0.0,Los Angeles
6433,517000.0,4564,False,False,False,10.0,Los Angeles
5993,590000.0,3142,False,False,False,0.0,Los Angeles
3736,1010000.0,3882,False,False,False,0.0,Los Angeles
2144,1009000.0,2940,False,False,False,20.0,Los Angeles
7889,684000.0,1388,False,False,False,0.0,Los Angeles
5869,705000.0,2482,False,False,False,0.0,Los Angeles
479,546000.0,4019,False,False,False,10.0,Los Angeles
89076,560000.0,3825,False,False,False,0.0,Los Angeles
3444,661000.0,1665,False,False,False,30.0,Los Angeles
452,1060000.0,860,False,False,False,10.0,Los Angeles
751,590000.0,3604,False,False,False,0.0,Los Angeles
74050,595000.0,1712,False,False,False,10.0,Los Angeles
1872,913000.0,4810,False,False,False,0.0,Los Angeles
9494,676000.0,1001,False,False,False,20.0,Los Angeles
6731,522000.0,3338,False,False,False,0.0,Los Angeles
1493,946000.0,4385,False,False,False,10.0,Los Angeles
1286,659000.0,2191,False,False,False,0.0,Los Angeles
7493,855000.0,4488,False,False,False,10.0,Los Angeles
4164,714000.0,4900,False,False,False,20.0,Los Angeles
4871,1034000.0,1945,False,False,False,10.0,Los Angeles
76738,927000.0,3185,False,False,False,0.0,Los Angeles
6041,918000.0,3732,False,False,False,10.0,Los Angeles
336,798000.0,3346,False,False,False,0.0,Los Angeles
3129,928000.0,1430,False,False,False,0.0,Los Angeles
5648,795000.0,2027,False,False,False,10.0,Los Angeles
9603,756000.0,2531,False,False,False,0.0,Los Angeles
46,631000.0,1152,False,False,False,10.0,Los Angeles
9752,1028000.0,3388,False,False,False,0.0,Los Angeles
7325,1110000.0,2853,False,False,False,0.0,Los Angeles
2836,652000.0,3237,False,False,False,0.0,Los Angeles
4154,708000.0,3561,False,False,False,20.0,Los Angeles
7635,1077000.0,1056,False,False,False,0.0,Los Angeles
3829,995000.0,3741,False,False,False,0.0,Los Angeles
1588,997000.0,2061,False,False,False,0.0,Los Angeles
7548,887000.0,3120,False,False,False,10.0,Los Angeles
4808,1012000.0,2346,False,False,False,10.0,Los Angeles
9495,602000.0,4889,False,False,False,10.0,Los Angeles
62274,1074000.0,980,False,False,False,10.0,Los Angeles
1734,859000.0,4928,False,False,False,10.0,Los Angeles
3752,655000.0,2701,False,False,False,0.0,Los Angeles
9916,650000.0,3705,False,False,False,0.0,Los Angeles
8254,786000.0,1181,False,False,False,10.0,Los Angeles
1329,731000.0,3345,False,False,False,20.0,Los Angeles
8126,868000.0,2515,False,False,False,0.0,Los Angeles
2017,796000.0,4687,False,False,False,0.0,Los Angeles
1567,926000.0,1094,False,False,False,0.0,Los Angeles
4933,730000.0,4782,False,False,False,10.0,Los Angeles
9072,816000.0,969,False,False,False,0.0,Los Angeles
329,890000.0,3266,False,False,False,0.0,Los Angeles
1199,802000.0,1397,False,False,False,0.0,Los Angeles
7634,938000.0,4832,False,False,False,10.0,Los Angeles
6978,988000.0,4560,False,False,False,0.0,Los Angeles
8943,1127000.0,4836,False,False,False,10.0,Los Angeles
66617,667000.0,2873,False,False,False,40.0,Los Angeles
4543,973000.0,3414,False,False,False,20.0,Los Angeles
74990,686000.0,3690,False,False,False,10.0,Los Angeles
9928,885000.0,1359,False,False,False,0.0,Los Angeles
5084,568000.0,980,False,False,False,10.0,Los Angeles
1811,884000.0,1502,False,False,False,0.0,Los Angeles
510,983000.0,2330,False,False,False,0.0,Los Angeles
8574,905000.0,2328,False,False,False,10.0,Los Angeles
5822,1142000.0,3184,False,False,False,0.0,Los Angeles
7581,934000.0,4485,False,False,False,0.0,Los Angeles
4431,663000.0,2542,False,False,False,20.0,Los Angeles
6617,560000.0,2016,False,False,False,0.0,Los Angeles
8902,569000.0,892,False,False,False,0.0,Los Angeles
71528,1166000.0,4078,False,False,False,0.0,Los Angeles
2040,624000.0,4580,False,False,False,10.0,Los Angeles
7515,579000.0,4398,False,False,False,0.0,Los Angeles
950,993000.0,2820,False,False,False,0.0,Los Angeles
3028,573000.0,1024,False,False,False,0.0,Los Angeles
6574,660000.0,918,False,False,False,10.0,Los Angeles
3940,1124000.0,4983,False,False,False,10.0,Los Angeles
4502,637000.0,3962,False,False,False,10.0,Los Angeles
8515,925000.0,2401,False,False,False,0.0,Los Angeles
6352,652000.0,4092,False,False,False,0.0,Los Angeles
9028,895000.0,1816,False,False,False,0.0,Los Angeles
8271,793000.0,1629,False,False,False,0.0,Los Angeles
3263,983000.0,4923,False,False,False,0.0,Los Angeles
38635,584000.0,3119,False,False,False,0.0,Los Angeles
8942,1088000.0,1203,False,False,False,10.0,Los Angeles
88323,551000.0,3166,False,False,False,0.0,Los Angeles
48547,644000.0,2767,False,False,False,20.0,Los Angeles
1884,1140000.0,3437,False,False,False,10.0,Los Angeles
599,1100000.0,4273,False,False,False,0.0,Los Angeles
1319,918000.0,2763,False,False,False,20.0,Los Angeles
3159,1074000.0,1147,False,False,False,0.0,Los Angeles
7537,892000.0,2784,False,False,False,0.0,Los Angeles
1105,816000.0,2876,False,False,False,0.0,Los Angeles
2186,1148000.0,3913,False,False,False,0.0,Los Angeles
1168,1023000.0,3504,False,False,False,0.0,Los Angeles
2962,1069000.0,1095,False,False,False,0.0,Los Angeles
3125,954000.0,3689,False,False,False,0.0,Los Angeles
6602,793000.0,4931,False,False,False,0.0,Los Angeles
8260,971000.0,4357,False,False,False,0.0,Los Angeles
932,889000.0,949,False,False,False,0.0,Los Angeles
2800,1049000.0,2852,False,False,False,0.0,Los Angeles
6814,587000.0,3233,False,False,False,10.0,Los Angeles
556,871000.0,2366,False,False,False,0.0,Los Angeles
2906,516000.0,3886,False,False,False,0.0,Los Angeles
62323,918000.0,3163,False,False,False,0.0,Los Angeles
5394,583000.0,1251,False,False,False,10.0,Los Angeles
6859,980000.0,3849,False,False,False,0.0,Los Angeles
1893,516000.0,2870,False,False,False,0.0,Los Angeles
1617,999000.0,4468,False,False,False,0.0,Los Angeles
7086,612000.0,2123,False,False,False,0.0,Los Angeles
99305,545000.0,4659,False,False,False,0.0,Los Angeles
7916,605000.0,3896,False,False,False,0.0,Los Angeles
9266,708000.0,3962,False,False,False,0.0,Los Angeles
9317,709000.0,3474,False,False,False,0.0,Los Angeles
9959,525000.0,4425,False,False,False,0.0,Los Angeles
7803,650000.0,1584,False,False,False,0.0,Los Angeles
33856,797000.0,1114,False,False,False,0.0,Los Angeles
3951,524000.0,1782,False,False,False,0.0,Los Angeles
4581,704000.0,2482,False,False,False,10.0,Los Angeles
88419,693000.0,1712,False,False,False,10.0,Los Angeles
9066,543000.0,4808,False,False,False,0.0,Los Angeles
1710,775000.0,4964,False,False,False,0.0,Los Angeles
1751,939000.0,2218,False,False,False,0.0,Los Angeles
6200,942000.0,3464,False,False,False,0.0,Los Angeles
5248,888000.0,4592,False,False,False,10.0,Los Angeles
2044,880000.0,3237,False,False,False,20.0,Los Angeles
5908,647000.0,2948,False,False,False,0.0,Los Angeles
9162,548000.0,3357,False,False,False,0.0,Los Angeles
3593,687000.0,949,False,False,False,0.0,Los Angeles
3153,664000.0,2098,False,False,False,0.0,Los Angeles
42819,1078000.0,1514,False,False,False,10.0,Los Angeles
5579,774000.0,4717,False,False,False,0.0,Los Angeles
4060,875000.0,1277,False,False,False,10.0,Los Angeles
5526,552000.0,3437,False,False,False,0.0,Los Angeles
5264,955000.0,4895,False,False,False,10.0,Los Angeles
7686,1158000.0,1545,False,False,False,0.0,Los Angeles
6286,1025000.0,3074,False,False,False,0.0,Los Angeles
2459,1060000.0,4919,False,False,False,10.0,Los Angeles
4723,726000.0,2254,False,False,False,10.0,Los Angeles
2557,684000.0,4659,False,False,False,0.0,Los Angeles
179,855000.0,4030,False,False,False,0.0,Los Angeles
73358,1015000.0,2843,False,False,False,0.0,Los Angeles
6290,525000.0,2748,False,False,False,0.0,Los Angeles
3638,836000.0,2705,False,False,False,0.0,Los Angeles
7894,755000.0,2917,False,False,False,10.0,Los Angeles
5505,655000.0,1209,False,False,False,0.0,Los Angeles
1791,1102000.0,2140,False,False,False,0.0,Los Angeles
36627,1173000.0,4336,False,False,False,0.0,Los Angeles
9538,819000.0,2561,False,False,False,0.0,Los Angeles
267,732000.0,1378,False,False,False,0.0,Los Angeles
4861,810000.0,3876,False,False,False,10.0,Los Angeles
491,536000.0,2808,False,False,False,10.0,Los Angeles
5106,760000.0,4531,False,False,False,0.0,Los Angeles
7594,529000.0,3915,False,False,False,10.0,Los Angeles
3001,800000.0,2409,False,False,False,0.0,Los Angeles
3256,549000.0,3738,False,False,False,0.0,Los Angeles
1394,574000.0,3650,False,False,False,30.0,Los Angeles
49194,580000.0,1105,False,False,False,20.0,Los Angeles
15,893000.0,1447,False,False,False,0.0,Los Angeles
8961,1017000.0,2808,False,False,False,0.0,Los Angeles
56274,1174000.0,2191,False,False,False,10.0,Los Angeles
9573,729000.0,1823,False,False,False,0.0,Los Angeles
25777,796000.0,2179,False,False,False,0.0,Los Angeles
1194,943000.0,2764,False,False,False,10.0,Los Angeles
4532,829000.0,3196,False,False,False,10.0,Los Angeles
7681,1030000.0,3114,False,False,False,0.0,Los Angeles
1697,549000.0,1915,False,False,False,0.0,Los Angeles
65287,582000.0,1211,False,False,False,0.0,Los Angeles
4498,566000.0,1852,False,False,False,20.0,Los Angeles
9486,1012000.0,2104,False,False,False,10.0,Los Angeles
9115,844000.0,3319,False,False,False,0.0,Los Angeles
77770,840000.0,4066,False,False,False,0.0,Los Angeles
8268,528000.0,4628,False,False,False,0.0,Los Angeles
5331,1044000.0,4252,False,False,False,0.0,Los Angeles
4477,749000.0,1890,False,False,False,20.0,Los Angeles
4000,673000.0,1407,False,False,False,10.0,Los Angeles
87938,788000.0,2813,False,False,False,0.0,Los Angeles
293,1146000.0,3791,False,False,False,0.0,Los Angeles
5076,590000.0,3201,False,False,False,0.0,Los Angeles
8207,600000.0,1041,False,False,False,0.0,Los Angeles
12050,858000.0,3813,False,False,False,0.0,Los Angeles
8893,1092000.0,1904,False,False,False,0.0,Los Angeles
7543,743000.0,2230,False,False,False,10.0,Los Angeles
5953,717000.0,4118,False,False,False,0.0,Los Angeles
1393,782000.0,2162,False,False,False,20.0,Los Angeles
1096,553000.0,2669,False,False,False,0.0,Los Angeles
6093,810000.0,4541,False,False,False,0.0,Los Angeles
7131,679000.0,4367,False,False,False,20.0,Los Angeles
9040,1180000.0,3250,False,False,False,10.0,Los Angeles
8642,803000.0,4197,False,False,False,10.0,Los Angeles
3372,683000.0,1598,False,False,False,0.0,Los Angeles
61995,629000.0,1463,False,False,False,0.0,Los Angeles
